설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자	제공기관코드	제공기관명
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터(목마도서관)	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	교육시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
목5동주민센터(목마도서관)	서울특별시 양천구 목동서로 41 (목동)	서울특별시	양천구	교육시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 목동서로 41 (목동)		서울특별시 양천구청	02-2620-3252	37.5371835	126.8817175	2020-04-30	3140000	서울특별시 양천구
해맞이도서관	서울특별시 양천구 지양로 37 (신월동)	서울특별시	양천구	교육시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 지양로 37 (신월동)		서울특별시 양천구청	02-2620-3252	37.5190759	126.8356073	2020-04-30	3140000	서울특별시 양천구
해맞이도서관	서울특별시 양천구 지양로 37 (신월동)	서울특별시	양천구	교육시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 지양로 37 (신월동)		서울특별시 양천구청	02-2620-3252	37.5190759	126.8356073	2020-04-30	3140000	서울특별시 양천구
해맞이도서관	서울특별시 양천구 지양로 37 (신월동)	서울특별시	양천구	교육시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-15	서울특별시 양천구 지양로 37 (신월동)		서울특별시 양천구청	02-2620-3252	37.5190759	126.8356073	2020-04-30	3140000	서울특별시 양천구
광산구민회관	서민·복지시설	광주광역시	광산구	서민·복지시설	KT	Public WiFi Free		광주광역시 광산구 상무대로 265	광주광역시 광산구 소촌동 528-14	광주광역시청	062-613-3023	35.1425345	126.795118	2019-05-28	6290000	광주광역시
사회적경제지원센터	서울특별시 양천구 목동동로 375 (목동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 375 (목동)		서울특별시 양천구청	02-2620-3252	37.5351982	126.8786522	2020-04-30	3140000	서울특별시 양천구
양천문화회관	서울특별시 양천구 목동서로 367 (신정동)	서울특별시	양천구	지역문화시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동서로 367 (신정동)		서울특별시 양천구청	02-2620-3252	37.5165199	126.8633396	2020-04-30	3140000	서울특별시 양천구
양천문화회관	서울특별시 양천구 목동서로 367 (신정동)	서울특별시	양천구	지역문화시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동서로 367 (신정동)		서울특별시 양천구청	02-2620-3252	37.5165199	126.8633396	2020-04-30	3140000	서울특별시 양천구
양천문화회관	서울특별시 양천구 목동서로 367 (신정동)	서울특별시	양천구	지역문화시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동서로 367 (신정동)		서울특별시 양천구청	02-2620-3252	37.5165199	126.8633396	2020-04-30	3140000	서울특별시 양천구
양천문화회관	서울특별시 양천구 목동서로 367 (신정동)	서울특별시	양천구	지역문화시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동서로 367 (신정동)		서울특별시 양천구청	02-2620-3252	37.5165199	126.8633396	2020-04-30	3140000	서울특별시 양천구
양천문화회관	서울특별시 양천구 목동서로 367 (신정동)	서울특별시	양천구	지역문화시설	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동서로 367 (신정동)		서울특별시 양천구청	02-2620-3252	37.5165199	126.8633396	2020-04-30	3140000	서울특별시 양천구
신정3동현장민원실	서울특별시 양천구 남부순환로88길 5-7 (신정동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로88길 5-7 (신정동)		서울특별시 양천구청	02-2620-3252	37.5114326	126.8415147	2020-04-30	3140000	서울특별시 양천구
신정3동현장민원실	서울특별시 양천구 남부순환로88길 5-7 (신정동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로88길 5-7 (신정동)		서울특별시 양천구청	02-2620-3252	37.5114326	126.8415147	2020-04-30	3140000	서울특별시 양천구
신트리근린공원	서울특별시 양천구 신정동 310-7	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 3	서울특별시 양천구 신정동 310-7	서울특별시 양천구청	02-2620-3252	37.5140858	126.8560551	2020-04-30	3140000	서울특별시 양천구
신트리근린공원	서울특별시 양천구 신정동 310-7	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 3	서울특별시 양천구 신정동 310-7	서울특별시 양천구청	02-2620-3252	37.5140858	126.8560551	2020-04-30	3140000	서울특별시 양천구
파리근린공원	서울특별시 양천구 목동동로 363 (목동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 363 (목동)		서울특별시 양천구청	02-2620-3252	37.5344759	126.8771418	2020-04-30	3140000	서울특별시 양천구
파리근린공원	서울특별시 양천구 목동동로 363 (목동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 363 (목동)		서울특별시 양천구청	02-2620-3252	37.5344759	126.8771418	2020-04-30	3140000	서울특별시 양천구
파리근린공원	서울특별시 양천구 목동동로 363 (목동)	서울특별시	양천구	기타	서울특별시 양천구청	Yangcheon_galsan	Oct-12	서울특별시 양천구 목동동로 363 (목동)		서울특별시 양천구청	02-2620-3252	37.5344759	126.8771418	2020-04-30	3140000	서울특별시 양천구
양천근린공원	서울특별시 양천구 목동동로 지하111 (신정동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 지하111 (신정동)		서울특별시 양천구청	02-2620-3252	37.5182841	126.8681144	2020-04-30	3140000	서울특별시 양천구
양천근린공원	서울특별시 양천구 목동동로 지하111 (신정동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 지하111 (신정동)		서울특별시 양천구청	02-2620-3252	37.5182841	126.8681144	2020-04-30	3140000	서울특별시 양천구
용왕산근린공원	"서울특별시 양천구 목동중앙로 143 (목동, 목동1차우성아파트)"	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동중앙로13나길 20-22		서울특별시 양천구청	02-2620-3252	37.5448942	126.8798993	2020-04-30	3140000	서울특별시 양천구
용왕산근린공원	"서울특별시 양천구 목동중앙로 143 (목동, 목동1차우성아파트)"	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동중앙로13나길 20-22		서울특별시 양천구청	02-2620-3252	37.5448942	126.8798993	2020-04-30	3140000	서울특별시 양천구
신월근린공원	신월7동987-2	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 신월로 99-1	서울특별시 양천구 신월동 987-2	서울특별시 양천구청	02-2620-3252	37.5175445	126.8332941	2020-04-30	3140000	서울특별시 양천구
계남근린공원	신정3동 산44-2외 65	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 중앙로 153		서울특별시 양천구청	02-2620-3252	37.5105226	126.8570483	2020-04-30	3140000	서울특별시 양천구
독서근린공원	서울특별시 양천구 지양로 47 (신월동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 지양로 47 (신월동)		서울특별시 양천구청	02-2620-3252	37.5204476	126.8345682	2020-04-30	3140000	서울특별시 양천구
오솔길근린공원	신월7동 977	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로72길 16	서울특별시 양천구 신월동 977	서울특별시 양천구청	02-2620-3252	37.5202154	126.8360573	2020-04-30	3140000	서울특별시 양천구
한울근린공원	서울특별시 양천구 지양로7길 27-5 (신월동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 지양로7길 27-5 (신월동)		서울특별시 양천구청	02-2620-3252	37.5198605	126.8322799	2020-04-30	3140000	서울특별시 양천구
넘은들근린공원	서울특별시 양천구 남부순환로86길 22 (신정동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로86길 22 (신정동)		서울특별시 양천구청	02-2620-3252	37.512508	126.839852	2020-04-30	3140000	서울특별시 양천구
목마근린공원	목5동 910외 5	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동동로 441	서울특별시 양천구 목동 910	서울특별시 양천구청	02-2620-3252	37.5379871	126.885278	2020-04-30	3140000	서울특별시 양천구
목동근린공원	서울특별시 양천구 목동중앙북로24길 1-31 (목동)	서울특별시	양천구	기타	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 목동중앙북로24길 1-31 (목동)		서울특별시 양천구청	02-2620-3252	37.5462168	126.8797614	2020-04-30	3140000	서울특별시 양천구
광주공항	교통시설	광주광역시	광산구	교통시설	LGU+	Public WiFi Free		광주광역시 광산구 상무대로 420-25	광주광역시 광산구 신촌동 698-9	광주광역시청	062-613-3023	35.1404233	126.8099796	2019-05-28	6290000	광주광역시
신월6동주민센터	서울특별시 양천구 남부순환로 609	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로 609		서울특별시 양천구청	02-2620-3252	37.5145458	126.8409607	2020-04-30	3140000	서울특별시 양천구
신월6동주민센터	서울특별시 양천구 남부순환로 610	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로 609		서울특별시 양천구청	02-2620-3252	37.5145458	126.8409607	2020-04-30	3140000	서울특별시 양천구
신월7동주민센터	서울특별시 양천구 남부순환로70길 16-3 (신월동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로70길 16-3 (신월동)		서울특별시 양천구청	02-2620-3252	37.5218822	126.8347098	2020-04-30	3140000	서울특별시 양천구
신월7동주민센터	서울특별시 양천구 남부순환로70길 16-3 (신월동)	서울특별시	양천구	관공서	서울특별시 양천구청	Public WiFi@yangcheon	Oct-12	서울특별시 양천구 남부순환로70길 16-3 (신월동)		서울특별시 양천구청	02-2620-3252	37.5218822	126.8347098	2020-04-30	3140000	서울특별시 양천구
